56,55,11,31,24,43
14,42,50,15,44,1
26,49,25,23,28,6
18,6,47,51,44,48
30,4,38,3,46,34
52,41,40,26,51,38
27,48,25,33,60,40
54,8,30,43,38,47
36,58,16,35,60,19
18,15,47,55,54,36
11,6,52,49,39,10
2,1,39,48,21,28
9,26,35,13,36,35
36,50,3,55,12,2
40,2,41,35,7,50
1,40,38,57,1,16
18,2,44,25,26,4
9,31,47,13,21,51
40,10,34,15,26,16
15,36,59,6,25,3
15,41,9,56,3,37
38,57,8,34,55,46
3,49,15,37,36,43
19,26,59,28,7,17
52,5,9,51,41,53
12,40,6,14,53,33
47,55,19,55,19,50
48,53,22,9,24,50
15,9,53,40,14,21
8,17,50,19,42,34
39,60,48,46,31,42
17,34,53,20,10,32
36,52,53,39,37,44
31,49,43,3,51,6
22,51,56,8,33,53
37,26,31,19,59,51
20,20,55,51,53,37
46,21,16,46,37,13
23,41,30,7,38,22
23,30,53,12,40,13
33,31,57,53,43,23
33,25,36,23,9,13
44,59,59,47,24,13
53,26,5,31,50,9
17,4,52,48,9,50
60,10,9,57,47,38
8,59,22,47,19,13
32,49,2,20,53,44
53,7,38,5,48,58
31,4,26,21,60,42
12,21,55,55,11,4
21,16,9,31,33,8
4,4,11,50,51,28
50,26,4,36,47,19
52,19,53,57,48,53
27,7,56,10,37,20
53,21,59,6,19,54
54,57,39,57,44,31
28,13,45,53,12,40
30,56,15,12,46,59
17,23,21,38,31,15
46,19,37,34,29,50
50,53,41,50,24,42
19,56,18,24,34,30
44,53,17,59,60,19
2,55,41,59,24,6
38,22,2,57,37,47
13,11,27,51,28,9
18,1,38,60,5,56
11,8,28,54,14,16
11,40,19,17,31,30
50,60,48,19,52,8
51,55,35,33,52,5
13,43,32,38,27,14
9,9,25,14,17,14
18,54,26,41,14,41
11,42,27,34,15,9
5,51,7,20,22,10
45,20,10,28,5,27
50,18,23,17,17,49
7,33,7,49,43,19
44,60,53,1,19,29
40,9,26,43,21,30
21,55,12,10,39,43
33,46,8,26,55,5
57,2,44,43,47,53
55,59,23,26,58,48
25,51,9,11,18,34
13,58,34,28,32,15
29,15,27,41,52,15
35,25,10,43,19,25
17,13,35,12,52,24
34,26,43,17,46,30
2,10,52,32,44,22
8,39,27,60,45,26
44,35,34,5,50,7
19,21,28,25,36,54
27,30,57,51,17,25
2,28,20,18,56,31
54,13,20,49,16,4
11,44,8,18,9,20
44,3,3,30,14,2
57,3,29,40,41,8
59,29,6,59,56,42
30,58,37,5,12,45
37,39,22,41,52,43
32,58,2,38,19,20
20,46,58,3,32,31
3,22,58,24,7,7
5,18,40,30,24,22
34,33,10,56,35,47
5,5,42,42,16,57
9,25,23,46,48,10
5,36,52,30,3,30
56,8,26,27,17,58
37,1,28,29,35,30
23,26,40,27,9,10
1,60,27,48,10,41
15,52,23,23,32,11
23,14,25,13,24,20
51,34,52,24,6,12
26,57,34,15,24,56
58,23,13,58,60,17
7,15,23,38,44,16
37,37,31,33,55,58
6,38,2,50,23,26
32,29,9,9,21,31
31,29,11,19,9,30
9,59,29,56,52,2
14,8,35,6,6,12
55,52,53,33,15,30
51,58,50,40,29,13
21,45,17,48,51,44
45,39,5,37,54,12
46,44,4,12,20,55
31,5,35,24,1,22
19,32,38,4,26,17
40,21,20,49,5,32
1,23,25,53,11,16
60,21,36,35,31,24
43,9,49,1,10,26
13,7,53,4,45,11
40,55,16,53,60,2
41,59,23,1,16,54
37,39,4,51,50,38
17,17,52,31,8,56
59,53,5,9,49,14
17,37,42,2,36,10
35,60,40,21,23,17
35,11,14,20,34,23
38,8,43,30,7,42
18,7,11,36,43,2
6,60,20,43,21,24
4,22,5,8,13,34
43,13,55,57,48,23
13,51,59,52,4,33
52,15,2,26,28,11
47,20,56,2,43,4
36,2,22,34,40,12
55,59,40,9,7,26
41,53,53,26,45,8
37,14,44,4,38,40
1,17,35,14,31,52
30,48,29,27,49,15
55,44,49,28,60,29
32,9,45,45,51,55
29,43,31,56,13,41
37,28,29,56,52,19
55,22,25,56,37,52
46,51,25,55,24,48
25,54,43,51,9,12
11,58,19,13,17,23
44,43,45,33,4,60
47,38,31,27,46,7
55,60,24,53,11,14
27,25,47,19,39,49
34,40,24,3,21,2
39,27,12,39,39,44
48,12,44,32,47,5
33,27,20,50,52,6
18,10,47,9,32,44
16,46,3,39,37,56
4,33,36,24,32,41
15,42,41,12,59,47
25,26,23,35,54,23
43,5,1,1,45,29
60,10,10,34,27,59
29,8,9,59,26,16
27,56,29,41,50,1
38,39,11,15,10,28
40,7,42,16,4,56
21,33,31,33,10,15
5,10,5,8,59,18
19,19,30,60,1,12
7,47,39,56,26,4
31,54,36,13,7,39
12,35,56,13,46,22
23,41,53,12,30,8
19,8,3,17,5,16
35,41,28,3,5,19
43,53,55,28,30,44
32,14,52,49,8,50
25,40,58,54,45,12
18,33,14,52,16,12
25,33,51,24,46,48
1,59,58,55,50,36
11,34,21,46,12,37
17,16,36,51,25,32
29,39,30,56,20,43
49,8,21,53,16,8
17,22,50,41,3,50
50,1,14,6,37,7
14,53,24,34,22,1
7,27,38,28,8,3
28,5,38,22,22,9
2,13,11,34,19,25
10,24,31,1,21,23
5,16,60,60,12,6
52,35,27,24,43,28
42,20,1,56,45,26
32,33,3,19,3,48
38,7,31,5,27,48
17,48,3,22,23,28
26,45,26,46,47,43
27,8,50,25,14,21
22,54,41,9,36,16
47,46,2,25,4,31
21,39,39,41,32,55
29,2,33,13,35,45
13,33,22,31,29,7
10,36,60,9,27,16
51,15,15,31,25,18
5,60,11,5,41,43
8,36,15,4,5,57
23,19,39,16,9,51
44,23,23,10,20,60
2,55,44,2,30,22
22,4,24,34,51,44
29,7,39,16,41,39
51,28,58,25,13,53
60,37,17,26,28,29
31,39,19,28,51,35
29,46,58,34,14,46
56,31,16,48,16,36
38,16,46,3,28,35
5,57,18,8,37,38
40,9,54,23,35,54
31,8,42,7,8,59
42,48,39,52,51,15
44,35,16,38,3,33
59,36,6,37,50,19
56,12,39,12,48,17
30,3,16,38,59,36
32,6,33,5,25,22
21,8,43,9,25,31
1,17,26,46,41,6
40,53,31,14,59,59
14,52,44,59,54,46
31,45,45,38,2,41
29,50,56,43,33,57
21,59,50,18,44,3
25,50,55,48,5,8
20,56,8,8,48,41
25,47,33,24,23,57
12,15,45,34,26,19
36,14,59,5,20,40
3,17,1,10,11,2
58,44,47,32,5,4
60,42,11,36,52,30
36,16,52,15,22,36
12,24,17,35,40,30
44,8,2,35,24,45
36,40,1,28,28,5
27,60,32,58,15,53
20,29,13,44,10,36
37,31,28,45,4,47
10,17,4,51,47,45
17,20,15,32,3,60
27,20,19,53,54,30
26,17,10,25,48,28
31,21,1,9,58,5
24,19,21,17,46,6
47,22,60,21,42,10
51,48,26,20,37,33
46,40,5,38,2,32
48,26,16,43,59,31
43,51,60,38,5,38
21,53,59,12,46,4
11,58,41,32,4,26
27,15,46,2,23,56
44,51,49,39,38,49
54,3,56,47,13,30
18,42,19,33,19,41
8,53,12,52,44,41
28,4,6,33,32,59
5,25,28,52,37,59
25,46,44,41,46,43
24,16,29,2,11,27
1,33,40,6,34,60
38,27,56,46,27,9
47,47,25,56,51,8
9,55,21,17,53,5
23,40,11,46,57,33
17,60,15,38,50,50
27,51,56,37,57,3
18,44,26,53,25,12
58,31,45,60,4,36
2,28,49,38,6,3
27,48,60,42,19,19
29,55,35,7,60,48
44,16,31,15,53,6
20,31,21,42,39,27
35,45,53,33,50,49
55,9,59,31,22,42
35,26,42,6,50,51
28,36,22,50,44,39
35,20,49,18,3,19
25,19,13,10,6,46
31,16,1,29,54,36
5,32,55,58,8,38
38,41,23,9,57,1
36,37,20,22,52,40
39,57,11,27,7,21
35,3,46,24,51,22
49,24,40,11,17,49
14,26,38,41,48,11
44,48,35,39,37,36
22,53,19,8,51,16
22,44,60,3,38,58
6,17,24,59,57,23
23,41,48,28,24,44
22,38,5,15,21,28
46,2,41,24,32,29
54,5,44,12,22,47
44,7,58,12,48,47
55,34,33,17,60,57
38,59,40,7,7,32
55,14,29,6,52,8
24,1,44,12,43,6
3,49,17,39,31,31
50,28,11,22,23,47
25,50,21,6,7,59
52,45,55,47,45,42
36,10,48,28,21,23
59,43,55,11,45,45
57,8,58,55,56,8
20,2,27,4,35,18
35,60,40,58,13,10
44,28,47,5,41,8
50,51,41,4,14,52
34,23,9,5,13,15
39,13,14,18,42,4
15,36,47,53,56,7
58,5,58,49,33,7
59,52,26,13,20,20
58,41,16,45,11,2
5,8,52,26,55,39
58,18,23,38,34,2
26,28,53,27,7,38
18,15,11,40,51,3
53,10,38,3,32,7
9,31,46,24,23,14
39,57,27,46,22,51
16,15,53,27,38,40
33,49,30,21,4,13
24,50,45,54,35,34
60,58,55,39,56,16
60,26,57,21,8,13
8,41,33,40,14,57
7,15,36,16,23,2
45,58,32,1,57,45
11,1,36,6,45,37
22,37,15,43,21,34
28,29,21,33,45,50
17,13,9,44,12,10
41,2,7,35,42,39
20,44,59,10,33,29
9,19,31,49,28,17
18,21,54,53,49,37
53,38,19,36,30,4
9,13,5,40,56,4
41,34,33,44,50,4
44,28,15,52,12,35
47,15,2,50,10,10
28,56,55,16,55,3
29,2,40,32,47,54
48,13,27,57,11,19
14,48,7,39,35,9
3,45,32,31,22,12
12,27,5,18,13,21
59,38,20,10,3,60
23,52,54,39,45,32
16,23,57,38,15,50
4,13,33,20,58,14
20,17,17,12,42,24
19,43,16,25,16,10
57,18,35,30,42,38
50,19,49,42,56,43
44,17,51,45,21,25
57,60,39,32,25,13
48,56,49,34,12,28
50,57,25,57,17,38
13,41,6,21,42,25
43,35,43,15,6,56
8,10,44,40,3,4
53,41,49,31,29,10
38,10,7,29,23,27
39,30,42,36,38,52
43,21,30,42,6,20
10,11,10,15,27,31
41,30,23,28,59,11
7,45,47,60,8,45
34,55,5,21,19,54
19,4,11,57,36,41
25,59,41,22,21,50
53,30,26,9,1,36
53,32,16,51,49,43
8,13,43,7,60,28
4,50,33,26,25,34
37,46,40,11,59,22
8,7,42,15,43,28
60,49,42,8,53,46
50,19,42,27,21,44
39,14,36,3,33,23
20,3,2,32,1,38
39,55,13,19,17,59
30,17,14,31,28,20
5,50,40,13,31,7
9,33,28,46,4,55
46,52,44,53,55,14
8,4,22,3,29,49
2,4,53,2,24,44
38,49,17,25,12,24
57,40,10,51,58,52
56,14,28,32,40,8
40,7,57,53,47,32
20,35,51,25,35,9
22,15,29,36,4,24
12,39,24,14,59,31
36,6,34,56,45,30
41,6,50,30,40,3
16,28,38,3,33,58
23,33,24,27,47,30
16,35,48,17,6,57
12,48,17,28,20,36
5,31,54,7,1,3
40,21,10,47,6,39
17,18,29,43,34,49
45,11,16,34,29,32
34,1,58,24,54,19
41,16,32,52,9,17
18,59,38,40,8,42
16,9,17,53,27,10
41,29,35,44,1,16
26,48,43,37,46,30
31,30,9,42,53,31
27,16,34,39,23,54
51,25,31,2,2,60
51,46,58,25,21,48
33,9,37,22,32,37
43,44,5,59,58,50
55,46,18,22,8,10
37,39,41,11,9,4
17,8,47,40,36,18
8,6,34,26,49,57
19,6,38,7,14,26
58,52,19,44,3,43
45,23,34,10,43,37
44,53,52,8,8,39
31,35,59,45,13,47
29,27,58,4,29,40
5,2,27,47,42,36
41,51,10,56,37,14
44,4,23,12,6,60
52,30,26,47,46,11
12,11,36,38,17,55
9,39,15,40,39,46
50,10,35,48,42,55
4,60,11,19,59,40
8,57,24,52,34,22
39,1,29,45,9,37
60,54,48,12,52,14
60,46,58,6,13,16
19,26,7,26,1,46
21,25,34,51,29,4
19,27,13,12,8,16
58,30,41,19,11,3
21,2,5,51,29,10
49,52,52,1,21,8
45,23,38,47,6,37
48,46,29,35,60,9
13,13,41,25,41,3
52,14,43,44,27,4
53,23,39,25,52,51
33,46,50,39,26,2
19,47,31,6,30,24
27,22,36,16,15,60
7,21,28,59,48,51
56,17,51,21,53,16
14,8,45,9,3,12
9,14,11,45,27,26
19,5,9,49,52,5
19,18,58,30,7,30
57,14,47,35,19,3
7,35,54,23,51,48
30,6,14,37,48,59
20,33,50,14,4,40
6,49,29,8,27,6
42,16,28,38,38,25
34,39,45,34,16,56
11,43,9,22,20,47
8,48,21,14,28,53
60,33,40,52,7,12
31,10,7,32,12,57
60,48,38,47,1,14
56,19,26,15,37,51
49,13,49,28,20,58
13,30,52,57,6,49
23,9,55,39,18,5
52,50,8,30,17,39
15,33,54,14,59,1
41,41,41,42,35,27
9,14,48,25,23,13
43,28,43,51,35,52
43,4,26,30,33,9
32,13,52,43,30,35
53,37,40,35,45,23
58,53,50,8,59,26
30,10,23,4,55,24
23,53,45,12,2,43
37,56,23,56,27,32
3,39,20,6,33,55
2,27,45,35,59,22
21,28,41,37,25,10
58,44,32,35,59,38
24,10,12,33,19,59
15,42,47,34,26,10
16,33,24,18,12,59
5,13,46,31,52,55
9,24,19,17,46,12
55,23,28,7,21,31
23,26,6,33,4,43
37,27,56,40,60,50
22,3,29,25,55,35
16,50,58,54,39,53
18,34,30,60,55,41
50,42,49,49,4,31
29,46,15,2,57,3
43,47,28,33,4,49
28,48,27,57,25,15
40,2,14,45,25,43
13,53,35,12,55,54
18,37,19,38,27,51
46,2,25,22,30,42
1,19,48,32,3,50
4,21,58,55,14,19
15,60,26,58,13,41
9,59,21,5,34,53
6,36,16,14,13,42
11,31,33,44,36,27
40,26,53,26,51,53
21,34,16,20,32,10
2,7,45,54,11,2
28,44,40,27,13,20
57,9,15,3,14,37
1,19,11,14,1,31
59,13,31,31,38,56
26,45,37,30,49,33
46,43,29,44,56,14
44,47,21,38,36,8
4,12,37,35,6,20
45,15,17,7,42,6
31,8,55,50,9,4
4,7,37,49,11,40
27,21,43,17,26,34
42,12,14,60,46,8
38,16,30,22,43,5
13,3,58,11,35,29
3,4,60,50,32,36
41,41,39,12,49,34
28,37,20,21,37,54
46,5,49,39,30,59
7,12,37,42,49,43
53,53,45,8,46,25
12,32,17,47,7,23
58,23,40,16,31,49
37,22,35,42,21,60
34,27,20,53,41,37
57,16,7,37,44,3
35,9,49,17,29,31
36,52,39,5,4,23
58,11,42,54,6,49
60,53,52,48,8,53
55,19,32,11,42,15
2,21,17,33,35,2
4,21,26,44,21,21
52,54,46,39,28,60
9,48,48,53,54,47
45,27,40,42,31,39
17,20,47,48,42,26
49,17,40,32,51,16
1,31,19,55,20,33
4,17,56,9,23,54
29,59,2,55,48,13
20,8,5,50,47,16
29,59,14,33,10,40
60,23,14,18,15,7
55,58,41,31,46,60
1,34,4,29,18,57
29,16,5,22,36,59
30,7,41,58,37,10
49,46,4,32,38,51
51,44,27,24,31,29
16,5,29,17,39,10
38,49,20,55,49,48
60,19,38,26,47,59
57,22,49,32,47,6
34,55,47,39,31,35
44,55,13,10,59,22
29,9,43,11,55,35
3,2,24,59,43,7
40,3,10,17,60,57
2,27,50,34,20,14
14,58,29,6,40,3
46,36,13,5,24,11
3,28,18,36,29,55
46,29,13,13,60,10
10,30,13,42,51,30
11,33,31,43,21,11
7,21,39,28,44,38
29,49,12,1,48,11
42,8,37,37,2,16
29,2,46,18,35,15
54,11,38,30,48,56
13,6,1,32,45,16
11,2,11,18,12,11
57,13,6,32,56,55
15,35,32,26,13,49
4,48,2,42,40,46
22,25,31,20,56,53
53,43,10,57,40,3
51,22,6,30,26,7
3,44,21,27,47,20
15,23,5,21,15,22
15,27,14,40,37,60
53,12,12,11,1,47
47,4,27,47,60,46
38,47,43,53,30,34
52,28,58,9,3,54
33,48,57,43,26,21
4,54,60,25,48,30
47,41,45,30,40,10
16,17,27,18,30,60
58,49,2,43,30,41
56,33,42,16,29,19
33,14,9,10,57,50
23,41,49,31,59,40
36,25,7,50,38,43
17,51,12,3,26,25
54,17,15,33,13,3
12,7,52,36,7,26
46,21,13,34,9,42
55,18,23,30,25,58
23,1,28,19,47,54
17,31,50,41,27,19
57,12,8,53,8,18
56,53,59,57,48,47
16,42,42,18,30,13
40,52,54,35,16,52
5,13,43,43,22,53
58,46,42,43,17,11
35,49,35,32,55,10
40,7,30,34,26,45
5,43,36,46,52,50
57,37,16,25,25,38
8,26,52,56,44,28
55,57,24,31,8,19
55,48,50,33,52,14
13,24,1,52,6,32
5,60,43,38,34,11
33,24,59,24,10,32
8,17,49,28,43,34
26,31,37,12,32,48
9,13,44,42,41,38
30,32,19,51,32,23
30,34,46,59,57,11
43,59,44,27,24,54
12,35,2,45,32,41
34,3,30,33,2,30
19,18,41,5,51,59
59,46,51,4,23,35
20,25,29,37,3,48
37,15,55,48,54,36
41,49,43,40,2,49
30,2,25,32,46,56
35,46,26,22,29,3
56,42,27,33,41,37
55,4,30,47,30,26
14,22,4,23,2,18
21,5,3,51,27,23
10,12,49,16,27,4
31,13,28,22,40,57
38,29,25,60,7,45
36,12,19,24,27,57
4,6,52,52,45,57
18,57,28,37,45,36
1,43,57,15,7,50
7,40,54,24,3,23
34,6,2,9,17,23
31,58,34,41,19,16
26,16,17,23,2,48
35,56,51,1,31,41
37,28,53,20,39,60
43,28,47,21,21,53
29,28,48,11,3,11
2,19,18,46,58,58
14,54,2,40,18,10
10,60,47,26,40,32
9,27,5,43,18,9
60,49,59,27,21,29
9,18,21,9,12,4
46,45,56,43,21,48
21,59,7,1,50,52
18,43,53,52,55,25
40,20,9,24,4,49
17,7,51,37,21,5
5,53,45,26,45,4
22,20,41,12,41,28
19,8,21,12,53,23
32,48,24,29,30,17
9,19,52,42,20,58
46,17,56,59,32,55
21,48,40,19,49,59
40,2,38,39,43,21
53,40,43,18,7,42
36,27,19,10,7,48
51,9,3,11,22,14
46,24,45,57,51,42
29,58,35,48,1,50
43,58,15,59,57,10
53,42,16,7,51,47
31,49,1,18,21,2
24,2,5,49,7,13
55,3,10,14,27,57
11,24,2,5,10,55
58,23,28,10,26,15
5,12,29,59,36,19
19,20,25,55,19,14
51,49,7,21,54,49
39,50,31,26,25,59
24,48,40,56,40,8
6,40,25,24,47,23
7,39,4,42,31,19
23,17,31,33,49,26
53,12,17,36,4,55
7,25,21,28,17,21
28,37,3,21,45,17
26,29,22,11,11,2
26,14,38,13,33,35
22,29,22,57,5,19
15,58,52,24,54,35
24,4,21,2,31,3
37,51,12,13,23,53
24,12,39,9,42,56
56,41,46,26,24,58
28,47,50,19,51,35
5,27,37,43,11,22
17,52,25,30,47,18
53,57,57,50,30,46
25,34,27,3,46,58
34,1,25,36,30,15
42,9,25,14,42,8
49,23,9,25,10,60
33,54,48,26,5,7
44,11,42,31,50,55
29,8,21,48,36,5
4,41,5,35,58,6
30,54,46,20,50,35
6,16,44,28,51,1
18,56,51,48,12,12
18,7,43,36,18,40
13,14,39,2,10,14
54,23,4,20,19,28
36,22,28,11,50,3
28,46,34,35,52,26
21,44,39,51,16,1
11,18,43,35,17,37
7,25,14,43,2,4
16,5,19,50,45,39
16,55,21,39,47,35
45,59,5,41,13,35
54,34,33,1,49,16
59,46,28,37,58,15
37,53,23,15,59,27
3,1,36,53,1,43
16,57,52,35,35,45
34,47,53,41,8,56
56,29,39,47,41,16
39,52,31,15,20,48
24,15,28,19,29,29
53,30,52,30,53,33
45,31,41,43,16,50
60,29,51,34,25,26
33,57,58,9,43,29
54,5,40,5,13,47
56,41,40,39,53,16
45,34,6,22,5,53
10,54,14,41,13,40
21,19,1,41,48,35
47,34,40,28,23,27
8,18,54,14,44,34
44,20,20,17,24,35
35,14,14,2,51,60
16,50,37,45,46,52
54,45,45,54,58,23
9,29,18,21,21,7
21,22,50,28,47,50
56,9,37,19,44,35
18,57,47,1,29,32
19,25,24,47,8,50
3,52,12,49,50,25
15,31,12,42,24,10
8,18,4,44,51,34
41,58,43,44,22,45
53,19,40,44,40,23
47,37,10,6,22,39
59,1,58,16,32,40
12,46,29,12,9,46
47,29,38,26,54,53
58,44,18,19,53,59
41,44,56,8,55,39
41,14,13,27,30,33
19,22,59,10,56,16
40,52,6,8,4,6
57,17,6,32,7,46
54,21,57,46,30,2
20,55,56,50,59,5
60,53,47,8,42,8
39,14,28,1,55,31
28,58,5,11,59,59
14,43,38,17,51,28
25,24,23,58,16,54
41,11,59,1,11,17
55,49,11,43,52,22
51,6,19,60,44,3
40,18,19,20,48,46
51,33,25,7,21,10
25,13,5,13,45,57
23,40,9,41,43,42
16,60,54,29,29,38
1,17,19,12,42,53
51,15,56,53,4,3
5,42,7,10,55,54
53,12,3,22,10,38
47,57,21,58,16,3
10,10,20,24,22,49
58,24,40,30,7,29
45,34,25,37,60,14
4,26,9,13,60,57
41,58,47,18,25,41
30,52,24,50,2,11
8,24,33,44,4,14
14,32,51,48,5,18
2,43,57,24,3,29
6,42,9,8,5,50
7,29,22,22,27,18
5,31,31,5,9,47
40,34,20,16,6,33
42,18,51,39,21,51
34,35,45,43,2,34
9,32,54,51,53,35
28,23,21,28,27,13
50,8,32,46,12,28
56,39,10,7,33,56
16,37,21,24,8,47
53,16,15,15,4,7
42,58,37,59,27,22
58,28,54,40,48,56
11,29,41,17,16,29
10,5,21,45,11,33
52,34,6,8,11,32
55,28,20,23,47,27
25,43,18,29,44,6
8,21,27,50,59,58
48,28,47,21,19,55
9,38,42,29,18,59
1,28,38,53,22,30
3,22,38,3,5,5
15,58,20,33,46,14
6,46,14,26,35,13
20,33,45,23,12,51
7,46,50,46,50,43
